invoice_no,product_id,quantity,unit_price,customer_id,country
540834,22624,3,8.5,14733.0,United Kingdom
540835,POST,1,18.0,12724.0,France
540839,21754,1,5.95,16791.0,United Kingdom
540839,M,1,12.75,16791.0,United Kingdom
540839,22423,1,12.75,16791.0,United Kingdom
540840,48187,2,7.95,16235.0,United Kingdom
540849,22502,4,5.95,14270.0,United Kingdom
540849,21217,1,9.95,14270.0,United Kingdom
540849,21257,4,7.95,14270.0,United Kingdom
540849,22625,2,8.5,14270.0,United Kingdom
540849,22624,2,8.5,14270.0,United Kingdom
540849,22501,2,9.95,14270.0,United Kingdom
540849,21755,3,5.95,14270.0,United Kingdom
540849,21756,3,5.95,14270.0,United Kingdom
540849,22120,3,9.95,14270.0,United Kingdom
540849,22423,2,12.75,14270.0,United Kingdom
540851,21361,1,12.75,12523.0,France
540851,22215,2,8.5,12523.0,France
540851,21843,1,10.95,12523.0,France
540856,22624,2,8.5,16655.0,United Kingdom
540856,22625,2,8.5,16655.0,United Kingdom
540856,22627,2,8.5,16655.0,United Kingdom
540856,22281,2,5.95,16655.0,United Kingdom
540856,22847,4,14.95,16655.0,United Kingdom
540856,22846,4,14.95,16655.0,United Kingdom
540856,22848,1,16.95,16655.0,United Kingdom
540856,22849,4,14.95,16655.0,United Kingdom
540858,22846,1,16.95,16359.0,United Kingdom
540858,22424,1,12.75,16359.0,United Kingdom
540859,22179,1,6.75,17965.0,United Kingdom
540859,22926,2,5.95,17965.0,United Kingdom
540859,20748,1,12.75,17965.0,United Kingdom
540859,21528,1,6.95,17965.0,United Kingdom
540859,22193,1,8.5,17965.0,United Kingdom
540859,22192,1,8.5,17965.0,United Kingdom
540859,22461,2,12.75,17965.0,United Kingdom
540900,15056P,3,5.95,12712.0,Germany
540900,POST,2,18.0,12712.0,Germany
540907,22423,6,12.75,13488.0,United Kingdom
540907,22624,2,8.5,13488.0,United Kingdom
540907,22625,2,8.5,13488.0,United Kingdom
540907,22607,2,9.95,13488.0,United Kingdom
540907,22839,2,14.95,13488.0,United Kingdom
540907,22838,2,14.95,13488.0,United Kingdom
540907,85066,2,12.75,13488.0,United Kingdom
540907,22833,1,49.95,13488.0,United Kingdom
540907,22795,2,6.75,13488.0,United Kingdom
540907,21755,3,5.95,13488.0,United Kingdom
540907,21754,3,5.95,13488.0,United Kingdom
540908,84078A,16,34.95,12980.0,United Kingdom
540915,82484,3,6.45,13267.0,United Kingdom
540940,21781,1,14.95,18109.0,United Kingdom
540940,21259,2,5.95,18109.0,United Kingdom
540940,85066,1,12.75,18109.0,United Kingdom
540940,21340,1,12.75,18109.0,United Kingdom
540940,22761,1,24.95,18109.0,United Kingdom
540940,22762,1,14.95,18109.0,United Kingdom
540940,22169,8,7.65,18109.0,United Kingdom
540940,85066,2,12.75,18109.0,United Kingdom
540943,22947,2,16.95,17841.0,United Kingdom
540943,22179,1,6.75,17841.0,United Kingdom
540943,85064,1,5.45,17841.0,United Kingdom
540943,21667,2,14.95,17841.0,United Kingdom
540943,82484,1,6.45,17841.0,United Kingdom
540943,22654,1,5.95,17841.0,United Kingdom
540943,21781,1,14.95,17841.0,United Kingdom
540946,22656,1,125.0,12359.0,Cyprus
540946,82484,12,5.55,12359.0,Cyprus
540946,22423,6,12.75,12359.0,Cyprus
540946,22655,1,125.0,12359.0,Cyprus
540951,22423,16,10.95,13113.0,United Kingdom
540951,22061,12,8.5,13113.0,United Kingdom
540951,21217,12,8.95,13113.0,United Kingdom
540951,22501,16,8.5,13113.0,United Kingdom
540953,21755,1,5.95,14587.0,United Kingdom
540953,82484,2,6.45,14587.0,United Kingdom
540954,21275,2,16.95,14606.0,United Kingdom
540954,22499,1,5.95,14606.0,United Kingdom
540954,72760B,1,9.95,14606.0,United Kingdom
540954,22179,1,6.75,14606.0,United Kingdom
540954,21623,1,9.95,14606.0,United Kingdom
540954,22365,1,7.95,14606.0,United Kingdom
540954,84352,2,16.95,14606.0,United Kingdom
540954,22424,1,12.75,14606.0,United Kingdom
540955,84356,5,6.95,14715.0,United Kingdom
540957,82484,1,6.45,15311.0,United Kingdom
540957,22845,2,6.35,15311.0,United Kingdom
540957,22844,3,8.5,15311.0,United Kingdom
540968,48138,1,7.95,17338.0,United Kingdom
540968,21524,1,7.95,17338.0,United Kingdom
540968,22690,1,7.95,17338.0,United Kingdom
540968,21463,1,5.95,17338.0,United Kingdom
540968,85014A,2,5.95,17338.0,United Kingdom
540968,85066,2,12.75,17338.0,United Kingdom
540968,22768,2,9.95,17338.0,United Kingdom
540968,21843,2,10.95,17338.0,United Kingdom
540970,22827,1,165.0,14185.0,United Kingdom
540970,21784,2,9.95,14185.0,United Kingdom
540971,POST,4,15.0,12383.0,Belgium
540971,22625,2,8.5,12383.0,Belgium
540971,22624,2,8.5,12383.0,Belgium
540972,22236,12,10.95,12437.0,France
540972,21843,8,10.95,12437.0,France
540972,POST,3,18.0,12437.0,France
540972,22215,3,8.5,12437.0,France
540975,22660,2,7.95,14040.0,United Kingdom
540975,22692,2,7.95,14040.0,United Kingdom
540975,48188,2,7.95,14040.0,United Kingdom
540975,48187,3,7.95,14040.0,United Kingdom
540975,48129,3,7.95,14040.0,United Kingdom
540975,20685,3,7.95,14040.0,United Kingdom
540975,48184,3,7.95,14040.0,United Kingdom
540975,48138,1,7.95,14040.0,United Kingdom
540975,21524,3,7.95,14040.0,United Kingdom
540975,22690,3,7.95,14040.0,United Kingdom
540976,22605,2,14.95,12652.0,France
540976,21955,2,7.95,12652.0,France
540976,48138,2,7.95,12652.0,France
540976,POST,7,18.0,12652.0,France
540979,21623,2,9.95,15727.0,United Kingdom
540979,22890,6,9.95,15727.0,United Kingdom
540980,82484,2,6.45,14514.0,United Kingdom
540980,22762,1,14.95,14514.0,United Kingdom
540980,22283,2,7.95,14514.0,United Kingdom
540980,47590A,2,5.45,14514.0,United Kingdom
540980,21257,1,7.95,14514.0,United Kingdom
540981,22215,2,8.5,12868.0,United Kingdom
540981,22180,1,9.95,12868.0,United Kingdom
540981,22179,2,6.75,12868.0,United Kingdom
540983,21621,100,7.45,15171.0,United Kingdom
540984,22220,1,9.95,14167.0,United Kingdom
540984,22795,1,6.75,14167.0,United Kingdom
540985,22605,6,12.75,17389.0,United Kingdom
540986,22768,2,9.95,15291.0,United Kingdom
540986,21754,3,5.95,15291.0,United Kingdom
540986,21755,3,5.95,15291.0,United Kingdom
540986,21756,3,5.95,15291.0,United Kingdom
540986,22170,4,6.75,15291.0,United Kingdom
540986,85066,2,12.75,15291.0,United Kingdom
540986,22796,2,9.95,15291.0,United Kingdom
540986,22487,1,9.95,15291.0,United Kingdom
540986,48188,2,7.95,15291.0,United Kingdom
540986,48194,2,7.95,15291.0,United Kingdom
540986,20685,2,7.95,15291.0,United Kingdom
540986,21621,2,8.5,15291.0,United Kingdom
540986,21623,2,9.95,15291.0,United Kingdom
540986,22968,2,9.95,15291.0,United Kingdom
540986,22762,1,14.95,15291.0,United Kingdom
540990,22776,2,9.95,17048.0,United Kingdom
540990,21843,1,10.95,17048.0,United Kingdom
540990,22890,2,9.95,17048.0,United Kingdom
540990,85014B,3,5.95,17048.0,United Kingdom
540991,22169,16,7.65,16525.0,United Kingdom
540991,22692,10,6.75,16525.0,United Kingdom
540992,22796,2,9.95,17364.0,United Kingdom
540992,48194,1,7.95,17364.0,United Kingdom
540992,22170,4,6.75,17364.0,United Kingdom
540992,21217,1,9.95,17364.0,United Kingdom
540992,22423,2,12.75,17364.0,United Kingdom
540992,22169,1,8.5,17364.0,United Kingdom
540993,22423,2,12.75,13284.0,United Kingdom
540993,22776,1,9.95,13284.0,United Kingdom
540993,22624,2,8.5,13284.0,United Kingdom
540993,15056N,3,5.95,13284.0,United Kingdom
540994,21055,1,8.95,13089.0,United Kingdom
540994,22692,4,7.95,13089.0,United Kingdom
540994,22690,4,7.95,13089.0,United Kingdom
540994,21523,4,7.95,13089.0,United Kingdom
540994,20685,4,7.95,13089.0,United Kingdom
540996,21621,2,8.5,17068.0,United Kingdom
540996,47590A,3,5.45,17068.0,United Kingdom
540996,47590B,3,5.45,17068.0,United Kingdom
540998,20749,2,7.95,15290.0,United Kingdom
541001,22827,1,165.0,16500.0,United Kingdom
541002,47590B,3,5.45,12951.0,United Kingdom
541004,22768,2,9.95,18190.0,United Kingdom
541004,22767,2,9.95,18190.0,United Kingdom
541003,22968,4,9.95,15835.0,United Kingdom
541003,22509,3,16.95,15835.0,United Kingdom
541005,22634,1,9.95,16161.0,United Kingdom
541005,21259,1,5.95,16161.0,United Kingdom
541005,21258,1,12.75,16161.0,United Kingdom
541006,20685,2,7.95,13993.0,United Kingdom
541006,22366,2,7.95,13993.0,United Kingdom
541006,48138,2,7.95,13993.0,United Kingdom
541006,48173C,2,7.95,13993.0,United Kingdom
541006,21755,6,5.95,13993.0,United Kingdom
541006,21754,3,5.95,13993.0,United Kingdom
541006,22795,4,6.75,13993.0,United Kingdom
541010,47590A,3,5.45,14114.0,United Kingdom
541011,22423,2,12.75,15447.0,United Kingdom
541012,22752,1,8.5,17019.0,United Kingdom
541012,22168,1,8.5,17019.0,United Kingdom
541013,20749,12,6.35,15694.0,United Kingdom
541013,21462,2,6.75,15694.0,United Kingdom
541014,21755,3,5.95,14085.0,United Kingdom
541014,21843,2,10.95,14085.0,United Kingdom
541014,22796,2,9.95,14085.0,United Kingdom
541014,22169,1,8.5,14085.0,United Kingdom
541014,22487,1,9.95,14085.0,United Kingdom
541015,37449,2,9.95,16315.0,United Kingdom
541015,22847,1,16.95,16315.0,United Kingdom
541015,22844,2,8.5,16315.0,United Kingdom
541015,22799,2,8.5,16315.0,United Kingdom
541015,22795,2,6.75,16315.0,United Kingdom
541018,48188,1,7.95,14978.0,United Kingdom
541018,48185,2,7.95,14978.0,United Kingdom
541018,48187,2,7.95,14978.0,United Kingdom
541018,48173C,2,7.95,14978.0,United Kingdom
541018,20685,1,7.95,14978.0,United Kingdom
541018,21955,1,7.95,14978.0,United Kingdom
541018,48138,2,7.95,14978.0,United Kingdom
541018,48111,1,7.95,14978.0,United Kingdom
541018,48116,1,7.95,14978.0,United Kingdom
541018,48116,1,7.95,14978.0,United Kingdom
541018,22690,1,7.95,14978.0,United Kingdom
541018,85066,2,12.75,14978.0,United Kingdom
541018,22752,1,8.5,14978.0,United Kingdom
541021,22849,4,14.95,13093.0,United Kingdom
541021,22848,4,14.95,13093.0,United Kingdom
541021,22846,4,14.95,13093.0,United Kingdom
541038,22795,1,6.75,16395.0,United Kingdom
541038,22442,1,7.95,16395.0,United Kingdom
541038,22282,1,12.75,16395.0,United Kingdom
541038,22928,1,5.95,16395.0,United Kingdom
541038,22215,1,8.5,16395.0,United Kingdom
541043,22655,2,125.0,15510.0,United Kingdom
541086,21056,2,8.95,16503.0,United Kingdom
541086,22179,2,6.75,16503.0,United Kingdom
541086,22468,2,6.75,16503.0,United Kingdom
541086,21054,2,8.95,16503.0,United Kingdom
541086,85135C,2,7.95,16503.0,United Kingdom
541086,85136A,2,7.95,16503.0,United Kingdom
541086,21360,1,9.95,16503.0,United Kingdom
541087,22925,2,5.95,13614.0,United Kingdom
541087,22847,2,16.95,13614.0,United Kingdom
541087,22846,3,16.95,13614.0,United Kingdom
541087,22849,2,16.95,13614.0,United Kingdom
541088,21523,10,6.75,15513.0,United Kingdom
541088,21527,12,6.95,15513.0,United Kingdom
541091,85066,2,12.75,16814.0,United Kingdom
541093,22423,48,10.95,12471.0,Germany
541093,POST,5,18.0,12471.0,Germany
541103,22845,2,6.35,14215.0,United Kingdom
541103,22424,2,12.75,14215.0,United Kingdom
541103,21217,3,9.95,14215.0,United Kingdom
541103,22844,2,8.5,14215.0,United Kingdom
541109,21781,1,14.95,15107.0,United Kingdom
541110,85014A,3,5.95,15916.0,United Kingdom
541110,15056BL,3,5.95,15916.0,United Kingdom
541110,21340,2,12.75,15916.0,United Kingdom
541110,21755,1,5.95,15916.0,United Kingdom
541110,21117,1,6.75,15916.0,United Kingdom
541110,90062,2,12.75,15916.0,United Kingdom
541110,90010B,4,8.95,15916.0,United Kingdom
541111,21906,2,6.75,15687.0,United Kingdom
541111,22236,1,12.75,15687.0,United Kingdom
541111,22624,2,8.5,15687.0,United Kingdom
541112,15056N,3,5.95,18085.0,United Kingdom
541113,22502,1,5.95,16775.0,United Kingdom
541113,85067,1,18.95,16775.0,United Kingdom
541113,22760,6,10.95,16775.0,United Kingdom
541113,21527,2,7.95,16775.0,United Kingdom
541114,22423,16,10.95,14299.0,United Kingdom
541115,22365,2,7.95,12578.0,Italy
541115,48184,2,7.95,12578.0,Italy
541115,22366,4,7.95,12578.0,Italy
541115,21906,6,6.75,12578.0,Italy
541115,POST,7,28.0,12578.0,Italy
541120,22894,4,8.5,12490.0,France
541120,20750,4,7.95,12490.0,France
541120,POST,5,18.0,12490.0,France
541121,20679,3,5.95,12672.0,France
541121,20750,6,7.95,12672.0,France
541121,20749,2,7.95,12672.0,France
541122,84968F,1,12.75,12708.0,Germany
541122,84968D,1,12.75,12708.0,Germany
541122,84968C,1,12.75,12708.0,Germany
541122,POST,2,18.0,12708.0,Germany
541123,20749,2,7.95,13385.0,United Kingdom
541123,20750,2,7.95,13385.0,United Kingdom
541123,22761,2,24.95,13385.0,United Kingdom
541123,21781,1,14.95,13385.0,United Kingdom
541123,22762,1,14.95,13385.0,United Kingdom
541123,22763,2,9.95,13385.0,United Kingdom
541123,21754,3,5.95,13385.0,United Kingdom
541123,21755,3,5.95,13385.0,United Kingdom
541123,21756,3,5.95,13385.0,United Kingdom
541123,21528,2,6.95,13385.0,United Kingdom
541124,85066,12,10.95,17389.0,United Kingdom
541125,POST,1,18.0,12474.0,Germany
541126,21115,2,6.75,15626.0,United Kingdom
541126,22782,4,9.95,15626.0,United Kingdom
541126,21259,2,5.95,15626.0,United Kingdom
541136,22846,4,14.95,18229.0,United Kingdom
541136,22848,4,14.95,18229.0,United Kingdom
541138,POST,6,18.0,12553.0,France
541172,22423,16,10.95,13854.0,United Kingdom
541172,22487,8,8.5,13854.0,United Kingdom
541202,22776,1,9.95,17581.0,United Kingdom
541202,22799,2,8.5,17581.0,United Kingdom
541203,22618,24,8.49,13090.0,United Kingdom
541204,22220,2,9.95,14175.0,United Kingdom
541204,22060,4,9.95,14175.0,United Kingdom
541204,22768,4,9.95,14175.0,United Kingdom
541204,21523,4,7.95,14175.0,United Kingdom
541205,22841,1,7.95,18106.0,United Kingdom
541205,48187,3,7.95,18106.0,United Kingdom
541205,21955,4,7.95,18106.0,United Kingdom
541205,21524,2,7.95,18106.0,United Kingdom
541205,22841,1,7.95,18106.0,United Kingdom
541205,22840,1,7.95,18106.0,United Kingdom
541205,22428,2,6.95,18106.0,United Kingdom
541205,22167,3,9.95,18106.0,United Kingdom
541205,21621,2,8.5,18106.0,United Kingdom
541205,22120,1,9.95,18106.0,United Kingdom
541205,21756,2,5.95,18106.0,United Kingdom
541206,22968,32,8.5,14646.0,Netherlands
541206,20750,72,6.35,14646.0,Netherlands
541206,21217,12,8.95,14646.0,Netherlands
541213,22795,3,6.75,15033.0,United Kingdom
541213,22120,1,9.95,15033.0,United Kingdom
541213,21359,1,15.95,15033.0,United Kingdom
541213,22168,1,8.5,15033.0,United Kingdom
541213,21754,2,5.95,15033.0,United Kingdom
541213,48185,1,7.95,15033.0,United Kingdom
541213,22487,1,9.95,15033.0,United Kingdom
541213,22423,4,12.75,15033.0,United Kingdom
541213,22423,1,12.75,15033.0,United Kingdom
541213,82483,2,5.95,15033.0,United Kingdom
541214,84906,2,5.95,15570.0,United Kingdom
541214,22487,2,9.95,15570.0,United Kingdom
541214,22926,2,5.95,15570.0,United Kingdom
541214,35004C,3,5.45,15570.0,United Kingdom
541214,21755,3,5.95,15570.0,United Kingdom
541214,21754,3,5.95,15570.0,United Kingdom
541214,21756,3,5.95,15570.0,United Kingdom
541214,22192,2,8.5,15570.0,United Kingdom
541214,22776,1,9.95,15570.0,United Kingdom
541215,22776,4,9.95,14329.0,United Kingdom
541215,22794,4,7.95,14329.0,United Kingdom
541215,22795,4,6.75,14329.0,United Kingdom
541215,22171,4,8.5,14329.0,United Kingdom
541215,82483,4,5.95,14329.0,United Kingdom
541215,82486,4,7.95,14329.0,United Kingdom
541215,85066,4,12.75,14329.0,United Kingdom
541215,20685,4,7.95,14329.0,United Kingdom
541215,21523,4,7.95,14329.0,United Kingdom
541215,48116,4,7.95,14329.0,United Kingdom
541215,48194,2,7.95,14329.0,United Kingdom
541216,21754,2,5.95,15311.0,United Kingdom
541216,15056N,2,5.95,15311.0,United Kingdom
541217,22636,2,8.5,17402.0,United Kingdom
541217,22635,2,9.95,17402.0,United Kingdom
541220,22968,64,8.5,14156.0,EIRE
541220,22423,160,10.95,14156.0,EIRE
541220,22838,96,12.75,14156.0,EIRE
541220,22840,144,6.95,14156.0,EIRE
541223,22752,1,8.5,17954.0,United Kingdom
541224,22636,4,8.5,12474.0,Germany
541224,22487,1,9.95,12474.0,Germany
541224,POST,1,18.0,12474.0,Germany
541225,15056BL,2,5.95,14099.0,United Kingdom
541225,15056N,2,5.95,14099.0,United Kingdom
541225,20679,2,5.95,14099.0,United Kingdom
541225,85014B,3,5.95,14099.0,United Kingdom
541225,85014A,1,5.95,14099.0,United Kingdom
541225,47590B,1,5.45,14099.0,United Kingdom
541225,21527,1,7.95,14099.0,United Kingdom
541226,15056BL,12,5.95,15854.0,United Kingdom
541226,15056N,6,5.95,15854.0,United Kingdom
541226,20679,6,5.95,15854.0,United Kingdom
541226,85014B,6,5.95,15854.0,United Kingdom
541226,85014A,6,5.95,15854.0,United Kingdom
541227,22220,12,8.5,16839.0,United Kingdom
541227,22221,12,8.5,16839.0,United Kingdom
541238,21115,1,6.75,16746.0,United Kingdom
541238,20750,2,7.95,16746.0,United Kingdom
541238,21115,1,6.75,16746.0,United Kingdom
541238,22692,1,7.95,16746.0,United Kingdom
541238,48187,1,7.95,16746.0,United Kingdom
541238,15056N,1,5.95,16746.0,United Kingdom
541238,15056BL,2,5.95,16746.0,United Kingdom
541238,22179,2,6.75,16746.0,United Kingdom
541238,22468,4,6.75,16746.0,United Kingdom
541238,21781,1,14.95,16746.0,United Kingdom
541238,21361,1,12.75,16746.0,United Kingdom
541238,22968,2,9.95,16746.0,United Kingdom
541238,22423,3,12.75,16746.0,United Kingdom
541241,22822,2,5.95,13782.0,United Kingdom
541241,22193,1,8.5,13782.0,United Kingdom
541241,22192,1,8.5,13782.0,United Kingdom
541244,48173C,1,7.95,15535.0,United Kingdom
541244,21955,1,7.95,15535.0,United Kingdom
541244,48116,1,7.95,15535.0,United Kingdom
541244,48111,1,7.95,15535.0,United Kingdom
541244,48188,1,7.95,15535.0,United Kingdom
541244,48129,1,7.95,15535.0,United Kingdom
541244,21623,1,9.95,15535.0,United Kingdom
541244,22461,2,12.75,15535.0,United Kingdom
541244,22423,2,12.75,15535.0,United Kingdom
541249,22752,1,8.5,13700.0,United Kingdom
541251,21340,8,9.95,15046.0,United Kingdom
541251,22830,2,10.0,15046.0,United Kingdom
541252,22487,2,9.95,13064.0,United Kingdom
541252,82483,4,5.95,13064.0,United Kingdom
541253,84078A,1,39.95,17841.0,United Kingdom
541253,21781,1,14.95,17841.0,United Kingdom
541258,48194,4,7.95,13634.0,United Kingdom
541258,48138,2,7.95,13634.0,United Kingdom
541258,22822,2,5.95,13634.0,United Kingdom
541258,22423,1,12.75,13634.0,United Kingdom
541258,22795,3,6.75,13634.0,United Kingdom
541258,82483,2,5.95,13634.0,United Kingdom
541258,82486,2,7.95,13634.0,United Kingdom
541258,82483,2,5.95,13634.0,United Kingdom
541258,82486,2,7.95,13634.0,United Kingdom
541259,48184,1,7.95,14404.0,United Kingdom
541259,22423,3,12.75,14404.0,United Kingdom
541259,21955,1,7.95,14404.0,United Kingdom
541260,22822,1,5.95,16059.0,United Kingdom
541260,22829,1,9.95,16059.0,United Kingdom
541262,21463,1,5.95,18069.0,United Kingdom
541262,21755,1,5.95,18069.0,United Kingdom
541262,85064,1,5.45,18069.0,United Kingdom
541262,21755,1,5.95,18069.0,United Kingdom
541262,22752,2,8.5,18069.0,United Kingdom
541264,21115,2,6.75,17064.0,United Kingdom
541264,22624,1,8.5,17064.0,United Kingdom
541264,22366,1,7.95,17064.0,United Kingdom
541265,20679,1,5.95,17609.0,United Kingdom
541265,85066,1,12.75,17609.0,United Kingdom
541265,21755,1,5.95,17609.0,United Kingdom
541265,22487,2,9.95,17609.0,United Kingdom
541265,22625,1,8.5,17609.0,United Kingdom
541265,22968,1,9.95,17609.0,United Kingdom
541266,22180,1,9.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21755,1,5.95,15673.0,United Kingdom
541266,21621,12,8.5,15673.0,United Kingdom
541266,21621,13,8.5,15673.0,United Kingdom
541266,21621,10,8.5,15673.0,United Kingdom
541266,21621,7,8.5,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541266,21754,1,5.95,15673.0,United Kingdom
541267,22624,2,8.5,12779.0,Poland
541267,22626,2,8.5,12779.0,Poland
541267,22845,2,6.35,12779.0,Poland
541267,22503,3,12.75,12779.0,Poland
541267,22782,8,9.95,12779.0,Poland
541267,22783,8,7.95,12779.0,Poland
541267,22171,2,8.5,12779.0,Poland
541268,21755,2,5.95,12872.0,United Kingdom
541268,21361,2,12.75,12872.0,United Kingdom
541269,22635,2,9.95,12626.0,Germany
541269,22509,4,14.95,12626.0,Germany
541269,22894,2,8.5,12626.0,Germany
541269,21054,2,8.95,12626.0,Germany
541269,21055,2,8.95,12626.0,Germany
541269,22504,3,12.75,12626.0,Germany
541269,22180,5,9.95,12626.0,Germany
541269,POST,8,18.0,12626.0,Germany
541270,22927,2,5.95,14976.0,United Kingdom
541270,22192,2,8.5,14976.0,United Kingdom
541270,21754,2,5.95,14976.0,United Kingdom
541270,21906,1,6.75,14976.0,United Kingdom
541270,20750,1,7.95,14976.0,United Kingdom
541270,22485,4,12.75,14976.0,United Kingdom
541270,22762,1,14.95,14976.0,United Kingdom
541271,47590B,6,5.45,12388.0,Australia
